Hierarchical_Path,Category,Sub_Category,Sub_Sub_Category,Series Ticker,Series Title,Ticker,Title,Result,Settlement (¢),First Touch Price (¢),First Touch Time,Permanent Cross Time,Market Close Time,Prediction Correct,Trades Count
Sports > Tennis > United Cup,Sports,Tennis,United Cup,KXUNITEDCUPMATCH,United Cup Match,KXUNITEDCUPMATCH-26JAN01BOUSIE-SIE,Will Solana Sierra win the Bouzas Maneiro vs Sierra match?,yes,100,90,2026-01-02T06:09:58.431891Z,2026-01-02T06:15:22.801933Z,2026-01-02T06:30:15.444924Z,CORRECT,1000
Sports > Tennis > United Cup,Sports,Tennis,United Cup,KXUNITEDCUPMATCH,United Cup Match,KXUNITEDCUPMATCH-26JAN02SAKOSA-SAK,Will Maria Sakkari win the Sakkari vs Osaka match?,yes,100,90,2026-01-02T10:37:30.433831Z,2026-01-02T10:42:40.638614Z,2026-01-02T15:15:23.920427Z,CORRECT,1000
Sports > Tennis > United Cup,Sports,Tennis,United Cup,KXUNITEDCUPMATCH,United Cup Match,KXUNITEDCUPMATCH-26JAN02TSIMOC-TSI,Will Stefanos Tsitsipas win the Tsitsipas vs Mochizuki match?,yes,100,90,2026-01-02T11:50:55.537761Z,2026-01-02T12:07:44.747118Z,2026-01-02T15:15:23.244424Z,CORRECT,1000
Sports > Tennis > United Cup,Sports,Tennis,United Cup,KXUNITEDCUPMATCH,United Cup Match,KXUNITEDCUPMATCH-26JAN03JOIHEL-JOI,Will Maya Joint win the Joint vs Helgo match?,scalar,92,94,2026-01-02T15:16:43.265892Z,,2026-01-03T20:33:36.581Z,WRONG,146
Sports > Tennis > United Cup,Sports,Tennis,United Cup,KXUNITEDCUPMATCH,United Cup Match,KXUNITEDCUPMATCH-26JAN02MERZHU-MER,Will Elise Mertens win the Mertens vs Zhu match?,yes,100,90,2026-01-02T23:45:35.528841Z,2026-01-03T00:32:04.64521Z,2026-01-03T01:09:59.661353Z,CORRECT,680
Sports > Tennis > United Cup,Sports,Tennis,United Cup,KXUNITEDCUPMATCH,United Cup Match,KXUNITEDCUPMATCH-26JAN03GAUSIE-GAU,Will Coco Gauff win the Gauff vs Sierra match?,yes,100,90,2026-01-03T00:28:16.73831Z,2026-01-03T13:13:37.281594Z,2026-01-03T15:31:23.391543Z,CORRECT,405
Sports > Tennis > United Cup,Sports,Tennis,United Cup,KXUNITEDCUPMATCH,United Cup Match,KXUNITEDCUPMATCH-26JAN02JEABEN-BEN,Will Belinda Bencic win the Jeanjean vs Bencic match?,yes,100,90,2026-01-03T02:20:17.514395Z,2026-01-03T02:20:17.514395Z,2026-01-03T04:00:32.052449Z,CORRECT,97
Sports > Tennis > United Cup,Sports,Tennis,United Cup,KXUNITEDCUPMATCH,United Cup Match,KXUNITEDCUPMATCH-26JAN02BERZHA-BER,Will Zizou Bergs win the Bergs vs Zhang match?,no,0,90,2026-01-03T03:42:27.269125Z,,2026-01-03T04:30:33.45459Z,WRONG,653
Sports > Tennis > United Cup,Sports,Tennis,United Cup,KXUNITEDCUPMATCH,United Cup Match,KXUNITEDCUPMATCH-26JAN02BERZHA-ZHA,Will Zhizhen Zhang win the Bergs vs Zhang match?,yes,100,94,2026-01-03T04:11:15.470694Z,2026-01-03T04:13:04.436312Z,2026-01-03T04:30:33.45459Z,CORRECT,542
Sports > Tennis > United Cup,Sports,Tennis,United Cup,KXUNITEDCUPMATCH,United Cup Match,KXUNITEDCUPMATCH-26JAN04AUGZHA-AUG,Will Felix Auger-Aliassime win the Auger-Aliassime vs Zhang : Group B match?,yes,100,93,2026-01-03T05:58:14.447108Z,2026-01-04T09:42:07.884637Z,2026-01-04T10:15:15.78614Z,CORRECT,989
Sports > Tennis > United Cup,Sports,Tennis,United Cup,KXUNITEDCUPMATCH,United Cup Match,KXUNITEDCUPMATCH-26JAN03HUNHEL-HUN,Will Storm Hunter win the Hunter vs Helgo : Group D match?,yes,100,97,2026-01-03T07:05:31.352098Z,2026-01-03T09:32:20.965869Z,2026-01-03T09:45:07.027634Z,CORRECT,565
Sports > Tennis > United Cup,Sports,Tennis,United Cup,KXUNITEDCUPMATCH,United Cup Match,KXUNITEDCUPMATCH-26JAN02RINWAW-WAW,Will Stan Wawrinka win the Rinderknech vs Wawrinka match?,yes,100,90,2026-01-03T07:25:24.10337Z,2026-01-03T07:25:24.125013Z,2026-01-03T07:40:31.09514Z,CORRECT,1000
Sports > Tennis > United Cup,Sports,Tennis,United Cup,KXUNITEDCUPMATCH,United Cup Match,KXUNITEDCUPMATCH-26JAN03DERUU-RUU,Will Casper Ruud win the de Minaur vs Ruud match?,yes,100,90,2026-01-03T11:13:08.502435Z,2026-01-03T11:23:25.808629Z,2026-01-03T12:41:33.215877Z,CORRECT,1000
Sports > Tennis > United Cup,Sports,Tennis,United Cup,KXUNITEDCUPMATCH,United Cup Match,KXUNITEDCUPMATCH-26JAN03FRIBAE-FRI,Will Taylor Fritz win the Fritz vs Baez match?,no,0,94,2026-01-03T11:50:11.913962Z,,2026-01-03T15:31:26.101079Z,WRONG,1000
Sports > Tennis > United Cup,Sports,Tennis,United Cup,KXUNITEDCUPMATCH,United Cup Match,KXUNITEDCUPMATCH-26JAN03FRIBAE-BAE,Will Sebastian Baez win the Fritz vs Baez match?,yes,100,90,2026-01-03T12:46:10.486696Z,2026-01-03T12:47:25.592643Z,2026-01-03T15:31:26.101079Z,CORRECT,1000
Sports > Tennis > United Cup,Sports,Tennis,United Cup,KXUNITEDCUPMATCH,United Cup Match,KXUNITEDCUPMATCH-26JAN04KREHEL-KRE,Will Barbora Krejcikova win the Krejcikova vs Helgo : Group D match?,yes,100,94,2026-01-03T17:59:10.942936Z,2026-01-05T00:29:08.931818Z,2026-01-05T01:20:51.509109Z,CORRECT,120
Sports > Tennis > United Cup,Sports,Tennis,United Cup,KXUNITEDCUPMATCH,United Cup Match,KXUNITEDCUPMATCH-26JAN03LYSLAM-LYS,Will Eva Lys win the Lys vs Lamens : Group F match?,yes,100,92,2026-01-04T00:03:52.484344Z,2026-01-04T00:59:08.318Z,2026-01-04T01:21:57.280251Z,CORRECT,235
Sports > Tennis > United Cup,Sports,Tennis,United Cup,KXUNITEDCUPMATCH,United Cup Match,KXUNITEDCUPMATCH-26JAN03SWAOSA-OSA,Will Naomi Osaka win the Swan vs Osaka : Group E match?,yes,100,95,2026-01-04T02:15:31.600084Z,2026-01-04T05:29:14.637358Z,2026-01-04T06:20:16.495747Z,CORRECT,392
Sports > Tennis > United Cup,Sports,Tennis,United Cup,KXUNITEDCUPMATCH,United Cup Match,KXUNITEDCUPMATCH-26JAN03ZVEGRI-ZVE,Will Alexander Zverev win the Zverev vs Griekspoor : Group F match?,yes,100,95,2026-01-04T02:33:15.263638Z,2026-01-04T02:34:15.347631Z,2026-01-04T02:55:39.325257Z,CORRECT,366
Sports > Tennis > United Cup,Sports,Tennis,United Cup,KXUNITEDCUPMATCH,United Cup Match,KXUNITEDCUPMATCH-26JAN03HARMOC-HAR,Will Billy Harris win the Harris vs Mochizuki : Group E match?,yes,100,91,2026-01-04T03:41:05.099241Z,2026-01-04T03:59:59.18256Z,2026-01-04T04:05:28.73914Z,CORRECT,391
Sports > Tennis > United Cup,Sports,Tennis,United Cup,KXUNITEDCUPMATCH,United Cup Match,KXUNITEDCUPMATCH-26JAN04MBOZHU-MBO,Will Victoria Mboko win the Mboko vs Zhu : Group B match?,yes,100,90,2026-01-04T07:58:30.027393Z,2026-01-04T08:01:26.018592Z,2026-01-04T08:20:52.367838Z,CORRECT,1000
Sports > Tennis > United Cup,Sports,Tennis,United Cup,KXUNITEDCUPMATCH,United Cup Match,KXUNITEDCUPMATCH-26JAN04PAOBEN-BEN,Will Belinda Bencic win the Paolini vs Bencic : Group C match?,yes,100,90,2026-01-04T10:38:06.552105Z,2026-01-04T10:59:52.261366Z,2026-01-04T11:15:07.192618Z,CORRECT,1000
Sports > Tennis > United Cup,Sports,Tennis,United Cup,KXUNITEDCUPMATCH,United Cup Match,KXUNITEDCUPMATCH-26JAN04COBWAW-COB,Will Flavio Cobolli win the Cobolli vs Wawrinka : Group C match?,yes,100,90,2026-01-04T14:24:20.970314Z,2026-01-04T14:28:30.478309Z,2026-01-04T14:30:44.610385Z,CORRECT,1000
Sports > Tennis > United Cup,Sports,Tennis,United Cup,KXUNITEDCUPMATCH,United Cup Match,KXUNITEDCUPMATCH-26JAN06DEMEN-DE,Will Alex de Minaur win the de Minaur vs Mensik : Group D match?,yes,100,94,2026-01-04T21:59:59.262189Z,2026-01-06T09:22:46.540682Z,2026-01-06T09:50:13.126822Z,CORRECT,842
Sports > Tennis > United Cup,Sports,Tennis,United Cup,KXUNITEDCUPMATCH,United Cup Match,KXUNITEDCUPMATCH-26JAN04GAUBOU-BOU,Will Jessica Bouzas Maneiro win the Gauff vs Bouzas Maneiro : Group A match?,yes,100,95,2026-01-05T03:07:24.108607Z,2026-01-05T04:14:51.041784Z,2026-01-05T04:25:11.941871Z,CORRECT,1000
Sports > Tennis > United Cup,Sports,Tennis,United Cup,KXUNITEDCUPMATCH,United Cup Match,KXUNITEDCUPMATCH-26JAN04MENRUU-MEN,Will Jakub Mensik win the Mensik vs Ruud : Group D match?,yes,100,90,2026-01-05T03:11:39.573435Z,2026-01-05T03:47:57.163766Z,2026-01-05T03:50:24.073327Z,CORRECT,814
Sports > Tennis > United Cup,Sports,Tennis,United Cup,KXUNITEDCUPMATCH,United Cup Match,KXUNITEDCUPMATCH-26JAN05ZVEHUR-HUR,Will Hubert Hurkacz win the Zverev vs Hurkacz : Group F match?,yes,100,90,2026-01-05T07:48:58.40408Z,2026-01-05T08:00:58.786558Z,2026-01-05T08:05:04.013093Z,CORRECT,1000
Sports > Tennis > United Cup,Sports,Tennis,United Cup,KXUNITEDCUPMATCH,United Cup Match,KXUNITEDCUPMATCH-26JAN04FRIMUN-FRI,Will Taylor Fritz win the Fritz vs Munar : Group A match?,yes,100,98,2026-01-05T07:56:55.687955Z,2026-01-05T07:56:55.687955Z,2026-01-05T08:01:20.928725Z,CORRECT,1000
Sports > Tennis > United Cup,Sports,Tennis,United Cup,KXUNITEDCUPMATCH,United Cup Match,KXUNITEDCUPMATCH-26JAN05LYSSWI-SWI,Will Iga Swiatek win the Lys vs Swiatek : Group F match?,yes,100,90,2026-01-05T10:05:15.025814Z,2026-01-05T10:52:28.691101Z,2026-01-05T10:55:03.713358Z,CORRECT,1000
Sports > Tennis > United Cup,Sports,Tennis,United Cup,KXUNITEDCUPMATCH,United Cup Match,KXUNITEDCUPMATCH-26JAN05HARTSI-TSI,Will Stefanos Tsitsipas win the Harris vs Tsitsipas : Group E match?,yes,100,94,2026-01-05T12:30:09.260354Z,2026-01-05T12:48:47.47077Z,2026-01-05T12:50:34.23026Z,CORRECT,1000
Sports > Tennis > United Cup,Sports,Tennis,United Cup,KXUNITEDCUPMATCH,United Cup Match,KXUNITEDCUPMATCH-26JAN06SWILAM-SWI,Will Iga Swiatek win the Swiatek vs Lamens : Group F match?,yes,100,96,2026-01-05T13:40:15.125551Z,2026-01-05T15:15:39.797313Z,2026-01-07T02:39:58.851696Z,CORRECT,276
Sports > Tennis > United Cup,Sports,Tennis,United Cup,KXUNITEDCUPMATCH,United Cup Match,KXUNITEDCUPMATCH-26JAN05RADSAK-SAK,Will Maria Sakkari win the Raducanu vs Sakkari : Group E match?,yes,100,90,2026-01-05T15:30:25.769092Z,2026-01-05T15:33:56.476674Z,2026-01-05T15:40:27.191035Z,CORRECT,1000
Sports > Tennis > United Cup,Sports,Tennis,United Cup,KXUNITEDCUPMATCH,United Cup Match,KXUNITEDCUPMATCH-26JAN05AUGBER-BER,Will Zizou Bergs win the Auger-Aliassime vs Bergs : Group B match?,yes,100,90,2026-01-06T00:56:48.823014Z,2026-01-06T00:57:08.408845Z,2026-01-06T01:10:04.016872Z,CORRECT,1000
Sports > Tennis > United Cup,Sports,Tennis,United Cup,KXUNITEDCUPMATCH,United Cup Match,KXUNITEDCUPMATCH-26JAN05MBOMER-MER,Will Elise Mertens win the Mboko vs Mertens : Group B match?,yes,100,90,2026-01-06T03:17:55.46413Z,2026-01-06T03:35:20.766438Z,2026-01-06T03:40:44.815938Z,CORRECT,1000
Sports > Tennis > United Cup,Sports,Tennis,United Cup,KXUNITEDCUPMATCH,United Cup Match,KXUNITEDCUPMATCH-26JAN05COBRIN-COB,Will Flavio Cobolli win the Cobolli vs Rinderknech : Group C match?,no,0,90,2026-01-06T04:55:47.267498Z,,2026-01-06T05:34:47.309976Z,WRONG,1000
Sports > Tennis > United Cup,Sports,Tennis,United Cup,KXUNITEDCUPMATCH,United Cup Match,KXUNITEDCUPMATCH-26JAN05COBRIN-RIN,Will Arthur Rinderknech win the Cobolli vs Rinderknech : Group C match?,yes,100,99,2026-01-06T05:31:07.658255Z,2026-01-06T05:31:07.658255Z,2026-01-06T05:34:47.309976Z,CORRECT,1000
Sports > Tennis > United Cup,Sports,Tennis,United Cup,KXUNITEDCUPMATCH,United Cup Match,KXUNITEDCUPMATCH-26JAN05PAOJEA-PAO,Will Jasmine Paolini win the Paolini vs Jeanjean : Group C match?,yes,100,90,2026-01-06T06:00:22.317156Z,2026-01-06T06:44:02.127889Z,2026-01-06T07:19:55.782408Z,CORRECT,1000
Sports > Tennis > United Cup,Sports,Tennis,United Cup,KXUNITEDCUPMATCH,United Cup Match,KXUNITEDCUPMATCH-26JAN06JOIKRE-KRE,Will Barbora Krejcikova win the Joint vs Krejcikova : Group D match?,yes,100,90,2026-01-06T07:27:09.631981Z,2026-01-06T07:35:08.734347Z,2026-01-06T07:54:37.622247Z,CORRECT,1000
Sports > Tennis > United Cup,Sports,Tennis,United Cup,KXUNITEDCUPMATCH,United Cup Match,KXUNITEDCUPMATCH-26JAN06HURGRI-HUR,Will Hubert Hurkacz win the Hurkacz vs Griekspoor : Group F match?,yes,100,90,2026-01-07T00:04:21.470728Z,2026-01-07T00:57:15.699523Z,2026-01-07T01:01:08.022561Z,CORRECT,1000
Sports > Tennis > United Cup,Sports,Tennis,United Cup,KXUNITEDCUPMATCH,United Cup Match,KXUNITEDCUPMATCH-26JAN06GAUSAK-GAU,Will Coco Gauff win the Gauff vs Sakkari : Quarterfinal match?,yes,100,90,2026-01-07T02:20:15.903289Z,2026-01-07T03:02:36.987075Z,2026-01-07T03:40:02.911596Z,CORRECT,475
Sports > Tennis > United Cup,Sports,Tennis,United Cup,KXUNITEDCUPMATCH,United Cup Match,KXUNITEDCUPMATCH-26JAN06FRITSI-TSI,Will Stefanos Tsitsipas win the Fritz vs Tsitsipas : Quarterfinal match?,yes,100,90,2026-01-07T05:12:10.743001Z,2026-01-07T05:15:13.3504Z,2026-01-07T05:20:01.418193Z,CORRECT,1000
Sports > Tennis > United Cup,Sports,Tennis,United Cup,KXUNITEDCUPMATCH,United Cup Match,KXUNITEDCUPMATCH-26JAN07BENSIE-BEN,Will Belinda Bencic win the Bencic vs Sierra : Quarterfinal match?,yes,100,90,2026-01-07T09:10:40.664104Z,2026-01-07T09:18:15.521137Z,2026-01-07T10:30:32.452664Z,CORRECT,369
Sports > Tennis > United Cup,Sports,Tennis,United Cup,KXUNITEDCUPMATCH,United Cup Match,KXUNITEDCUPMATCH-26JAN07WAWBAE-BAE,Will Sebastian Baez win the Wawrinka vs Baez : Quarterfinal match?,yes,100,91,2026-01-07T12:06:38.99105Z,2026-01-07T12:09:50.594656Z,2026-01-07T12:30:20.234926Z,CORRECT,1000
Sports > Tennis > United Cup,Sports,Tennis,United Cup,KXUNITEDCUPMATCH,United Cup Match,KXUNITEDCUPMATCH-26JAN09JOISWI-SWI,Will Iga Swiatek win the Joint vs Swiatek : Quarterfinal match?,yes,100,96,2026-01-07T21:39:29.414889Z,2026-01-07T21:39:29.414889Z,2026-01-09T07:40:02.608167Z,CORRECT,246
Sports > Tennis > United Cup,Sports,Tennis,United Cup,KXUNITEDCUPMATCH,United Cup Match,KXUNITEDCUPMATCH-26JAN08BERMEN-BER,Will Zizou Bergs win the Bergs vs Mensik : Quarterfinal match?,yes,100,90,2026-01-08T07:37:45.189749Z,,2026-01-08T13:44:58.755353Z,CORRECT,1000
Sports > Tennis > United Cup,Sports,Tennis,United Cup,KXUNITEDCUPMATCH,United Cup Match,KXUNITEDCUPMATCH-26JAN08MERKRE-MER,Will Elise Mertens win the Mertens vs Krejcikova : Quarterfinal match?,yes,100,90,2026-01-08T11:08:49.831764Z,2026-01-08T11:11:07.879069Z,2026-01-08T11:14:59.631798Z,CORRECT,1000
Sports > Tennis > United Cup,Sports,Tennis,United Cup,KXUNITEDCUPMATCH,United Cup Match,KXUNITEDCUPMATCH-26JAN09DEHUR-DE,Will Alex de Minaur win the de Minaur vs Hurkacz : Quarterfinal match?,yes,100,95,2026-01-09T09:53:53.715618Z,2026-01-09T10:27:33.578936Z,2026-01-09T10:29:55.448046Z,CORRECT,1000
Sports > Tennis > United Cup,Sports,Tennis,United Cup,KXUNITEDCUPMATCH,United Cup Match,KXUNITEDCUPMATCH-26JAN09BENMER-BEN,Will Belinda Bencic win the Bencic vs Mertens : Semifinal match?,yes,100,90,2026-01-10T01:49:45.718435Z,2026-01-10T01:50:05.551006Z,2026-01-10T01:54:38.222769Z,CORRECT,1000
Sports > Tennis > United Cup,Sports,Tennis,United Cup,KXUNITEDCUPMATCH,United Cup Match,KXUNITEDCUPMATCH-26JAN09WAWBER-BER,Will Zizou Bergs win the Wawrinka vs Bergs : Semifinal match?,yes,100,91,2026-01-10T03:27:52.197107Z,2026-01-10T04:44:37.404125Z,2026-01-10T04:49:44.46168Z,CORRECT,1000
Sports > Tennis > United Cup,Sports,Tennis,United Cup,KXUNITEDCUPMATCH,United Cup Match,KXUNITEDCUPMATCH-26JAN10FRIHUR-HUR,Will Hubert Hurkacz win the Fritz vs Hurkacz : Semifinal match?,yes,100,92,2026-01-10T08:41:51.251801Z,2026-01-10T08:58:04.531266Z,2026-01-10T09:04:37.519632Z,CORRECT,1000
Sports > Tennis > United Cup,Sports,Tennis,United Cup,KXUNITEDCUPMATCH,United Cup Match,KXUNITEDCUPMATCH-26JAN10GAUSWI-GAU,Will Coco Gauff win the Gauff vs Swiatek : Semifinal match?,yes,100,90,2026-01-10T10:25:59.841331Z,2026-01-10T10:36:35.158383Z,2026-01-10T16:04:43.939073Z,CORRECT,1000
Sports > Tennis > United Cup,Sports,Tennis,United Cup,KXUNITEDCUPMATCH,United Cup Match,KXUNITEDCUPMATCH-26JAN11SWIBEN-BEN,Will Belinda Bencic win the Swiatek vs Bencic : Final match?,yes,100,92,2026-01-11T08:26:57.16189Z,2026-01-11T08:37:37.263453Z,2026-01-11T08:50:02.277855Z,CORRECT,1000
Sports > Tennis > United Cup,Sports,Tennis,United Cup,KXUNITEDCUPMATCH,United Cup Match,KXUNITEDCUPMATCH-26JAN11HURWAW-HUR,Will Hubert Hurkacz win the Hurkacz vs Wawrinka : Final match?,yes,100,91,2026-01-11T10:54:51.981401Z,2026-01-11T10:56:48.257631Z,2026-01-11T11:14:41.756167Z,CORRECT,1000
Sports > Tennis > WTA,Sports,Tennis,WTA,KXWTAMATCH,WTA Tennis Match,KXWTAMATCH-26FEB04ZARKAR-KAR,Will Sonay Kartal win the Zarazua vs Kartal : Round Of 16 match?,yes,100,93,2026-02-04T13:18:04.317962Z,2026-02-04T13:51:59.930941Z,2026-02-04T14:11:04Z,CORRECT,80
Sports > Tennis > WTA,Sports,Tennis,WTA,KXWTAMATCH,WTA Tennis Match,KXWTAMATCH-26FEB05TAUKES-TAU,Will Clara Tauson win the Tauson vs Kessler : Quarterfinal match?,yes,100,91,2026-02-05T10:18:51.316189Z,2026-02-05T10:40:33.339753Z,2026-02-05T10:45:45Z,CORRECT,966
Sports > Tennis > WTA,Sports,Tennis,WTA,KXWTAMATCH,WTA Tennis Match,KXWTAMATCH-26FEB05KARBEJ-BEJ,Will Sara Bejlek win the Kartal vs Bejlek : Quarterfinal match?,yes,100,90,2026-02-05T11:31:40.667311Z,2026-02-05T11:55:06.096927Z,2026-02-05T12:05:38Z,CORRECT,1000
Sports > Tennis > WTA,Sports,Tennis,WTA,KXWTAMATCH,WTA Tennis Match,KXWTAMATCH-26FEB05EALALE-ALE,Will Ekaterina Alexandrova win the Eala vs Alexandrova : Quarterfinal match?,yes,100,90,2026-02-05T13:20:00.138798Z,2026-02-05T14:25:34.891782Z,2026-02-05T14:41:40Z,CORRECT,869
Sports > Tennis > WTA,Sports,Tennis,WTA,KXWTAMATCH,WTA Tennis Match,KXWTAMATCH-26FEB05WANOLI-OLI,Will Oleksandra Oliynykova win the Wang vs Oliynykova : Quarterfinal match?,yes,100,90,2026-02-05T14:09:13.058194Z,2026-02-05T14:10:53.722704Z,2026-02-05T14:15:36Z,CORRECT,1000
Sports > Tennis > WTA,Sports,Tennis,WTA,KXWTAMATCH,WTA Tennis Match,KXWTAMATCH-26FEB05RADCHW-RAD,Will Emma Raducanu win the Raducanu vs Chwalinska : Quarterfinal match?,yes,100,90,2026-02-05T14:34:52.912074Z,2026-02-05T14:40:29.137595Z,2026-02-05T15:50:36Z,CORRECT,845
Sports > Tennis > WTA,Sports,Tennis,WTA,KXWTAMATCH,WTA Tennis Match,KXWTAMATCH-26FEB05VOLPAR-VOL,Will Katie Volynets win the Volynets vs Parks : Quarterfinal match?,yes,100,90,2026-02-05T15:05:53.032418Z,2026-02-05T15:30:21.630454Z,2026-02-05T15:40:57Z,CORRECT,1000
Sports > Tennis > WTA,Sports,Tennis,WTA,KXWTAMATCH,WTA Tennis Match,KXWTAMATCH-26FEB05FRUBOU-BOU,Will Katie Boulter win the Fruhvirtova vs Boulter : Quarterfinal match?,yes,100,91,2026-02-05T16:42:42.467478Z,2026-02-05T16:42:42.467478Z,2026-02-05T17:01:23Z,CORRECT,905
Sports > Tennis > WTA,Sports,Tennis,WTA,KXWTAMATCH,WTA Tennis Match,KXWTAMATCH-26FEB05POTCIR-CIR,Will Sorana Cirstea win the Potapova vs Cirstea : Quarterfinal match?,yes,100,90,2026-02-05T17:15:59.011649Z,2026-02-05T17:51:38.737032Z,2026-02-05T18:16:12Z,CORRECT,1000
Sports > Tennis > WTA,Sports,Tennis,WTA,KXWTAMATCH,WTA Tennis Match,KXWTAMATCH-26FEB05PARBAR-PAR,Will Diane Parry win the Parry vs Bartunkova : Quarterfinal match?,yes,100,94,2026-02-05T18:08:56.295571Z,2026-02-05T18:12:40.418995Z,2026-02-05T18:31:55Z,CORRECT,1000
Sports > Tennis > WTA,Sports,Tennis,WTA,KXWTAMATCH,WTA Tennis Match,KXWTAMATCH-26FEB05MCCKOR-KOR,Will Tamara Korpatsch win the McNally vs Korpatsch : Quarterfinal match?,yes,100,90,2026-02-05T20:29:54.194659Z,2026-02-05T20:32:34.352646Z,2026-02-05T20:46:20Z,CORRECT,1000
Sports > Tennis > WTA,Sports,Tennis,WTA,KXWTAMATCH,WTA Tennis Match,KXWTAMATCH-26FEB05YUASNI-SNI,Will Daria Snigur win the Yuan vs Snigur : Quarterfinal match?,yes,100,91,2026-02-05T20:37:44.234939Z,2026-02-05T20:42:27.09384Z,2026-02-05T20:46:21Z,CORRECT,1000
Sports > Tennis > WTA,Sports,Tennis,WTA,KXWTAMATCH,WTA Tennis Match,KXWTAMATCH-26FEB06FRECEN-FRE,Will Magdalena Frech win the Frech vs Cengiz : Qualification Round 1 match?,yes,100,91,2026-02-06T01:16:19.712962Z,2026-02-06T10:44:58.548016Z,2026-02-06T11:15:46Z,CORRECT,198
Sports > Tennis > WTA,Sports,Tennis,WTA,KXWTAMATCH,WTA Tennis Match,KXWTAMATCH-26FEB06BAPHUN-BAP,Will Hailey Baptiste win the Baptiste vs Hunter : Qualification Round 1 match?,scalar,60,92,2026-02-06T03:25:48.382336Z,,2026-02-06T14:56:39Z,WRONG,5
Sports > Tennis > WTA,Sports,Tennis,WTA,KXWTAMATCH,WTA Tennis Match,KXWTAMATCH-26FEB06BAPHUN-HUN,Will Storm Hunter win the Baptiste vs Hunter : Qualification Round 1 match?,scalar,40,93,2026-02-06T06:23:27.381375Z,2026-02-06T06:23:27.381375Z,2026-02-06T14:56:39Z,WRONG,3
Sports > Tennis > WTA,Sports,Tennis,WTA,KXWTAMATCH,WTA Tennis Match,KXWTAMATCH-26FEB06RUZSTA-STA,Will Yuliia Starodubtseva win the Ruzic vs Starodubtseva : Qualification Round 1 match?,yes,100,90,2026-02-06T09:06:58.830134Z,2026-02-06T09:14:26.487831Z,2026-02-06T09:31:00Z,CORRECT,608
Sports > Tennis > WTA,Sports,Tennis,WTA,KXWTAMATCH,WTA Tennis Match,KXWTAMATCH-26FEB06SASGRA-GRA,Will Varvara Gracheva win the Sasnovich vs Gracheva : Qualification Round 1 match?,yes,100,91,2026-02-06T09:17:24.298151Z,2026-02-06T09:20:34.332117Z,2026-02-06T10:15:46Z,CORRECT,1000
Sports > Tennis > WTA,Sports,Tennis,WTA,KXWTAMATCH,WTA Tennis Match,KXWTAMATCH-26FEB06ZAKGRA-ZAK,Will Anastasia Zakharova win the Zakharova vs Grabher : Qualification Round 1 match?,yes,100,90,2026-02-06T09:42:08.764482Z,2026-02-06T09:43:09.202365Z,2026-02-06T09:51:15Z,CORRECT,723
Sports > Tennis > WTA,Sports,Tennis,WTA,KXWTAMATCH,WTA Tennis Match,KXWTAMATCH-26FEB06ZARBIR-BIR,Will Kimberly Birrell win the Zarazua vs Birrell : Qualification Round 1 match?,yes,100,91,2026-02-06T10:34:35.811578Z,2026-02-06T11:01:44.995817Z,2026-02-06T11:15:39Z,CORRECT,1000
Sports > Tennis > WTA,Sports,Tennis,WTA,KXWTAMATCH,WTA Tennis Match,KXWTAMATCH-26FEB06COCGOR-COC,Will Elisabetta Cocciaretto win the Cocciaretto vs Gorgodze : Qualification Round 1 match?,yes,100,90,2026-02-06T11:14:14.003301Z,2026-02-06T13:17:28.07303Z,2026-02-06T13:41:15Z,CORRECT,702
Sports > Tennis > WTA,Sports,Tennis,WTA,KXWTAMATCH,WTA Tennis Match,KXWTAMATCH-26FEB06UCHSRA-UCH,Will Moyuka Uchijima win the Uchijima vs Sramkova : Qualification Round 1 match?,yes,100,90,2026-02-06T11:37:37.544126Z,2026-02-06T12:15:41.76807Z,2026-02-06T12:25:31Z,CORRECT,1000
Sports > Tennis > WTA,Sports,Tennis,WTA,KXWTAMATCH,WTA Tennis Match,KXWTAMATCH-26FEB06KARWAL-KAR,Will Sonay Kartal win the Kartal vs Waltert : Qualification Round 1 match?,yes,100,91,2026-02-06T12:14:11.807851Z,2026-02-06T12:45:11.672293Z,2026-02-06T12:51:07Z,CORRECT,1000
Sports > Tennis > WTA,Sports,Tennis,WTA,KXWTAMATCH,WTA Tennis Match,KXWTAMATCH-26FEB06VALROD-VAL,Will Tereza Valentova win the Valentova vs Rodionova : Qualification Round 1 match?,yes,100,92,2026-02-06T13:07:52.00389Z,2026-02-06T13:39:24.039273Z,2026-02-06T13:50:43Z,CORRECT,1000
Sports > Tennis > WTA,Sports,Tennis,WTA,KXWTAMATCH,WTA Tennis Match,KXWTAMATCH-26FEB06KAWSEI-SEI,Will Ella Seidel win the Kawa vs Seidel : Qualification Round 1 match?,yes,100,90,2026-02-06T14:09:23.062083Z,2026-02-06T14:09:49.976573Z,2026-02-06T14:31:25Z,CORRECT,1000
Sports > Tennis > WTA,Sports,Tennis,WTA,KXWTAMATCH,WTA Tennis Match,KXWTAMATCH-26FEB06KAHUN-HUN,Will Storm Hunter win the Krunic vs Hunter : Qualification Round 1 match?,yes,100,90,2026-02-06T14:17:59.577454Z,2026-02-06T14:51:49.414775Z,2026-02-06T15:01:18Z,CORRECT,226
